actor_loss,adjusted_no_steps,buffer_size,critic_loss,episode_num,episode_reward,eplenmean,eprewmean,fps,nupdates,sampling_loop,total_timesteps
-42.7827974395752,1000,901499,10.378682768821717,19058,44.0,74.2,74.2,10,901499,83,901499
-42.85591287994385,1000,905294,11.376583301544189,19123,33.0,28.8,28.8,10,905294,84,905294
-42.988154479980466,1000,910674,11.089203810691833,19188,36.0,34.2,34.2,10,910674,85,910674
-42.7573561630249,1000,915976,11.389319900035858,19253,51.0,80.6,80.6,10,915976,86,915976
-42.533508575439456,1000,921466,11.79259641265869,19318,38.0,42.0,42.0,10,921466,87,921466
-28.042132678985595,1000,926156,64.92106674957276,19383,33.0,97.8,97.8,10,926156,88,926156
-2.359444359540939,1000,930157,389.7673286895752,19448,200.0,131.4,131.4,10,930157,89,930157
45.4531243019104,1000,935542,2346.8570654296873,19513,33.0,68.0,68.0,10,935542,90,935542
216.1959878540039,1000,940541,17597.682289550783,19578,54.0,39.2,39.2,10,940541,91,940541
607.1477609863281,1000,946159,89193.90459375,19643,33.0,30.2,30.2,9,946159,92,946159
1253.7364791259765,1000,950874,340186.765828125,19708,26.0,31.8,31.8,9,950874,93,950874
1980.6940363769531,1000,956093,955735.95003125,19773,48.0,37.0,37.0,9,956093,94,956093
3127.4315151367186,1000,960462,2112037.058125,19838,33.0,65.0,65.0,9,960462,95,960462
4822.8375546875,1000,965574,4518095.7575,19903,200.0,135.4,135.4,9,965574,96,965574
7011.664073242187,1000,970798,10764960.996,19968,50.0,70.8,70.8,9,970798,97,970798
10090.19426953125,1000,975976,23531865.781,20033,200.0,101.2,101.2,9,975976,98,975976
14000.475376953125,1000,980831,52622582.718,20098,53.0,74.4,74.4,9,980831,99,980831
21427.625890625,1000,985328,120606662.252,20163,36.0,67.4,67.4,9,985328,100,985328
29591.184828125,1000,989646,236268537.288,20228,67.0,76.0,76.0,9,989646,101,989646
34812.94517578125,1000,994975,377642855.744,20293,33.0,98.2,98.2,9,994975,102,994975
42999.19155078125,1000,998643,677734909.856,20358,33.0,39.8,39.8,9,998643,103,998643
49588.2931796875,1000,1000000.0,985518594.592,20423,33.0,64.2,64.2,9,1002833,104,1002833
61955.7596640625,1000,1000000.0,1533728588.416,20488,33.0,29.0,29.0,9,1007237,105,1007237
68037.75203125,1000,1000000.0,2276551117.44,20553,33.0,76.0,76.0,9,1011730,106,1011730
79721.7538359375,1000,1000000.0,3109531696.448,20618,200.0,65.8,65.8,9,1015493,107,1015493
79063.830765625,1000,1000000.0,3689278058.112,20683,200.0,99.8,99.8,9,1020420,108,1020420
85647.1500234375,1000,1000000.0,4526147571.456,20748,69.0,71.8,71.8,9,1025682,109,1025682
89714.6232109375,1000,1000000.0,6371009263.488,20813,200.0,103.4,103.4,9,1030769,110,1030769
84206.4424765625,1000,1000000.0,5353654741.12,20878,75.0,87.4,87.4,9,1036185,111,1036185
82465.7707734375,1000,1000000.0,5593422648.832,20943,33.0,64.8,64.8,9,1040115,112,1040115
77928.7983984375,1000,1000000.0,5403887289.088,21008,33.0,103.2,103.2,8,1045175,113,1045175
81521.2241484375,1000,1000000.0,5826598357.632,21073,33.0,37.2,37.2,8,1049172,114,1049172
91803.543734375,1000,1000000.0,10086080749.568,21138,33.0,69.4,69.4,8,1053074,115,1053074
92351.1780234375,1000,1000000.0,10429327215.744,21203,25.0,95.4,95.4,8,1058239,116,1058239
87168.5193984375,1000,1000000.0,11152112415.744,21268,33.0,63.8,63.8,8,1063143,117,1063143
65834.53078125,1000,1000000.0,5927407544.832,21333,66.0,73.4,73.4,8,1066976,118,1066976
75712.4904296875,1000,1000000.0,7322604480.128,21398,200.0,132.8,132.8,8,1071369,119,1071369
65775.1608515625,1000,1000000.0,8246742425.6,21463,33.0,64.4,64.4,8,1076265,120,1076265
70142.2233359375,1000,1000000.0,11060220310.016,21528,33.0,34.4,34.4,8,1081377,121,1081377
75615.0983671875,1000,1000000.0,14983608270.72,21593,26.0,32.4,32.4,8,1085916,122,1085916
85436.1731796875,1000,1000000.0,15870782695.68,21658,200.0,104.0,104.0,8,1090908,123,1090908
83264.0088203125,1000,1000000.0,18819673640.576,21723,23.0,95.2,95.2,8,1096370,124,1096370
95980.41275,1000,1000000.0,29857062803.584,21788,200.0,133.4,133.4,8,1101399,125,1101399
85092.0459296875,1000,1000000.0,19557392916.672,21853,61.0,69.4,69.4,8,1105853,126,1105853
77498.5587265625,1000,1000000.0,19063425127.104,21918,54.0,34.0,34.0,8,1110134,127,1110134
99415.3106796875,1000,1000000.0,35255296478.464,21983,54.0,74.2,74.2,8,1115603,128,1115603
98580.7101171875,1000,1000000.0,40442216501.376,22048,57.0,73.8,73.8,8,1120226,129,1120226
90595.5645703125,1000,1000000.0,33058352264.32,22113,31.0,102.6,102.6,8,1126017,130,1126017
97826.5913671875,1000,1000000.0,72850013935.744,22178,33.0,105.0,105.0,8,1131441,131,1131441
93944.8039609375,1000,1000000.0,39615928764.032,22243,37.0,104.6,104.6,8,1136141,132,1136141
87864.9739765625,1000,1000000.0,43062353107.744,22308,48.0,67.4,67.4,8,1140434,133,1140434
82678.570765625,1000,1000000.0,19465288393.184,22373,200.0,70.0,70.0,8,1146281,134,1146281
78695.9943203125,1000,1000000.0,37675756601.344,22438,26.0,63.4,63.4,8,1150787,135,1150787
81272.6085078125,1000,1000000.0,20810860687.232,22503,30.0,68.8,68.8,8,1155403,136,1155403
73835.1678515625,1000,1000000.0,16822137196.448,22568,36.0,71.6,71.6,8,1159411,137,1159411
68103.1631328125,1000,1000000.0,8375903705.664,22633,66.0,77.2,77.2,8,1164094,138,1164094
70604.462328125,1000,1000000.0,14470484319.904,22698,40.0,33.2,33.2,8,1168395,139,1168395
73775.700765625,1000,1000000.0,12169519870.096,22763,24.0,98.6,98.6,8,1172795,140,1172795
75694.663078125,1000,1000000.0,21116479759.472,22828,200.0,71.2,71.2,8,1177822,141,1177822
64154.6501328125,1000,1000000.0,4325470397.152,22893,33.0,67.4,67.4,8,1182870,142,1182870
61422.5824296875,1000,1000000.0,775725121.408,22958,33.0,36.8,36.8,8,1188297,143,1188297
51495.9214296875,1000,1000000.0,117756002.516,23023,31.0,65.8,65.8,8,1192098,144,1192098
39112.510078125,1000,1000000.0,43598775.18,23088,40.0,31.6,31.6,8,1196361,145,1196361
29905.47891796875,1000,1000000.0,20379911.283,23153,56.0,101.8,101.8,7,1201614,146,1201614
25216.2404921875,1000,1000000.0,14271900.0305,23218,30.0,64.2,64.2,7,1206394,147,1206394
20963.21946875,1000,1000000.0,10697932.0375,23283,200.0,107.0,107.0,7,1210989,148,1210989
17620.846923828125,1000,1000000.0,7706346.7825,23348,33.0,32.2,32.2,7,1214996,149,1214996
14973.797744140626,1000,1000000.0,5814167.556,23413,39.0,31.2,31.2,7,1219064,150,1219064
12916.527048828126,1000,1000000.0,4635438.80425,23478,200.0,106.2,106.2,7,1225047,151,1225047
11309.81325390625,1000,1000000.0,3741958.7075,23543,35.0,72.2,72.2,7,1229860,152,1229860
9965.477390625,1000,1000000.0,3101026.847125,23608,200.0,133.2,133.2,7,1235350,153,1235350
8968.828969726563,1000,1000000.0,4270141.04175,23673,26.0,66.8,66.8,7,1239691,154,1239691
7818.508991210938,1000,1000000.0,4014095.094875,23738,37.0,33.2,33.2,7,1244297,155,1244297
7038.352600585938,1000,1000000.0,4669396.263,23803,35.0,65.8,65.8,7,1248755,156,1248755
6358.795411132813,1000,1000000.0,3760604.9233125,23868,33.0,45.4,45.4,7,1253664,157,1253664
5597.213717773438,1000,1000000.0,7327627.305375,23933,200.0,133.2,133.2,7,1258090,158,1258090
5077.822421875,1000,1000000.0,2373710.8020625,23998,200.0,71.8,71.8,7,1263581,159,1263581
4866.855815429688,1000,1000000.0,3712214.106,24063,51.0,35.0,35.0,7,1267898,160,1267898
4742.03009765625,1000,1000000.0,10130554.797375,24128,200.0,108.8,108.8,7,1272768,161,1272768
