eps_num,iter,critic_loss,actor_loss,csc_samples_neg,csc_samples_pos,train_acc,snap_iter,beta_score,main_critic_loss,main_actor_loss,main_beta_score,main_prox_critic,main_prox_actor,main_avg_prox_coef,tidx,avg_rewards,one_raw_reward
13678,500013,41.81741314829269,-3.818711519241333,22,39,1.0,10,1.0,0.2978926874138415,-0.1717381976544857,0.043534525,0.5965990898013115,0.007909769561956636,0.09999999999999998,13,22.0,22.0
13678,500013,45.93452943271259,-3.4051849961280825,22,39,1.0,10,1.0,0.3880315188318491,-0.41865088284015656,0.10492988,1.02475739300251,0.004468963877880015,0.09999999999999998,14,22.0,22.0
13678,500013,40.99886713474989,-3.548508620262146,999,1014,0.9995032290114257,10,1.0,0.2588245110603748,-0.05287280045449734,0.009929992,0.5581593662500381,0.00047992857340432236,0.09999999999999998,15,999.0,999.0
13678,500013,39.46269261538983,-2.6907984614372253,34,52,0.9883720930232558,10,1.0,0.2768805756559595,-0.19018064208328725,0.07132421,0.7399040135741234,0.0007609415591286961,0.09999999999999998,16,34.0,34.0
13678,500013,38.61116534769535,-2.588970196247101,34,52,0.9883720930232558,10,1.0,0.1752794951829128,-0.1428323905542493,0.049197692,0.7778813126683235,0.001005871135639609,0.09999999999999998,17,34.0,34.0
13748,505006,18.770841121673584,-17.81833152770996,22,39,0.9672131147540983,10,1.0,0.49260672975331543,-0.9199452388286591,0.034957338,0.5563550180196762,0.00042690693648182786,0.09999999999999998,13,22.0,22.0
13748,505006,22.19106595367193,-23.066753387451172,33,52,0.9411764705882353,10,1.0,0.27767015498131514,-1.5122557711601257,0.05518527,0.2595046580582857,0.0004284946511324961,0.09999999999999998,14,33.0,33.0
13748,505006,62.34316115379333,-7.956692790985107,401,416,0.9694002447980417,10,1.0,2.026283165514469,-0.38954302251338957,0.01745551,2.2918075144290926,0.0008011095771871624,0.09999999999999998,15,400.75,401.0
13748,505006,56.92042474746704,-30.31831932067871,33,52,0.9764705882352941,10,1.0,1.0331134404987097,-0.8894178414344788,0.029858893,0.6604314639419318,0.00042521624265646097,0.09999999999999998,16,33.0,33.0
13748,505006,22.12036830186844,-23.283351516723634,33,52,0.9529411764705882,10,1.0,0.7862738977372646,-3.057792544364929,0.10105105,0.43146934986114505,0.0004321227080436074,0.09999999999999998,17,33.0,33.0
