actor_loss,adjusted_no_steps,buffer_size,critic_loss,episode_num,episode_reward,eplenmean,eprewmean,fps,nupdates,sampling_loop,total_timesteps
108824.52759375,1000,549034,3471424705.504,4147,4158.839070934553,148.2,7183.7126658,7,549034,51,549034
104528.518703125,1000,557624,6582857244.864,4212,3908.163437917098,100.0,3424.9374592,7,557624,52,557624
101589.13109375,1000,566365,3873130664.688,4277,6136.622952041963,143.0,6388.235574,7,566365,53,566365
101228.950234375,1000,575056,5434160358.784,4342,4077.6460730060026,158.4,8048.274199799998,7,575056,54,575056
99452.967296875,1000,584188,3453637615.808,4407,2755.5141355232263,134.6,7034.2952198,7,584188,55,584188
97358.432453125,1000,592899,5315748022.048,4472,2329.740799572592,123.6,5219.705035399999,7,592899,56,592899
80898.228703125,1000,601495,2997085575.632,4537,2758.062685550753,131.4,6336.0702572,7,601495,57,601495
82356.568015625,1000,610091,2301214859.616,4602,4060.9968382674338,132.8,5649.3170252,7,610091,58,610091
83570.97771875,1000,618689,3722102083.504,4667,4022.394111414107,92.8,3048.3896161999996,7,618689,59,618689
86201.523171875,1000,627807,3043069241.68,4732,6122.888094436108,116.2,4850.423779,7,627807,60,627807
91554.1000625,1000,636886,5161758109.728,4797,15219.502779707384,153.6,8171.1058608,7,636886,61,636886
97617.761703125,1000,645629,6284818384.288,4862,11723.891056174556,159.0,9229.133017600001,7,645629,62,645629
107181.319484375,1000,654804,7639314424.0,4927,4503.627487226428,153.2,7527.1339222,7,654804,63,654804
119311.26209375,1000,663514,7255218093.888,4992,11904.237986589953,163.4,8473.4605114,7,663514,64,663514
134343.471609375,1000,672585,9637115664.896,5057,14489.846018941433,123.8,5853.7807478,7,672585,65,672585
159673.531046875,1000,681902,14621237136.64,5122,3455.7473297749557,141.6,6233.5970636,7,681902,66,681902
193551.51965625,1000,690896,21989535979.776,5187,2557.0557125481578,105.2,3911.981423800001,7,690896,67,690896
218209.35659375,1000,699122,33882548842.496,5252,2625.2477436428608,109.6,4167.9461448,7,699122,68,699122
248413.832375,1000,708001,56784580666.368,5317,2572.960230422016,117.4,5172.0491272,7,708001,69,708001
