actor_loss,adjusted_no_steps,buffer_size,critic_loss,episode_num,episode_reward,eplenmean,eprewmean,fps,nupdates,sampling_loop,total_timesteps
-4.252922181129455,1000,500124,0.7433221758902073,19170,22.0,22.0,22.0,1043,500124,1,500124
-6.63966659450531,1000,500412,1.6655336320996283,19175,22.0,57.6,57.6,900,500412,1,500412
-8.910556822776794,1000,500706,2.27552965092659,19180,200.0,58.8,58.8,773,500706,1,500706
-12.74938111114502,1000,501290,2.2409980682134627,19190,22.0,94.0,94.0,596,501290,1,501290
-16.248040338516237,1000,501712,2.2935021809339524,19200,22.0,26.8,26.8,484,501712,1,501712
-19.53983024215698,1000,502143,2.5869452458620072,19210,26.0,61.2,61.2,409,502143,1,502143
-22.608152793884276,1000,502903,2.932486402750015,19220,200.0,94.4,94.4,353,502903,1,502903
-25.49878435897827,1000,503664,3.177196886539459,19230,22.0,129.0,129.0,310,503664,2,503664
-28.252591220855713,1000,504603,3.644011335968971,19240,200.0,94.4,94.4,276,504603,2,504603
-30.816684745788574,1000,505184,3.8478002688884736,19250,200.0,93.6,93.6,249,505184,2,505184
-33.13626239013672,1000,505766,4.244604111552238,19260,200.0,94.4,94.4,206,505766,2,505766
-35.29888477325439,1000,506348,4.902841575503349,19270,22.0,93.2,93.2,191,506348,2,506348
-37.08774296569824,1000,507108,5.393521824836731,19280,22.0,58.0,58.0,178,507108,2,507108
-38.596134368896486,1000,507348,5.732250663518905,19290,22.0,22.0,22.0,166,507348,2,507348
-39.96691879272461,1000,508127,5.682658957242966,19300,22.0,57.6,57.6,156,508127,3,508127
-40.66575319671631,1000,508772,5.6290161952972415,19305,22.0,129.0,129.0,152,508772,3,508772
-41.331764198303226,1000,509238,6.27224582529068,19310,22.0,93.2,93.2,148,509238,3,509238
-42.53977661132812,1000,509485,5.689121234178543,19320,22.0,26.6,26.6,140,509485,3,509485
-44.14216620635986,1000,510458,6.283037573099136,19330,200.0,93.6,93.6,133,510458,3,510458
-45.64283658599854,1000,511214,6.1168961246013644,19340,22.0,57.8,57.8,119,511214,3,511214
