eps_num,iter,critic_loss,actor_loss,csc_samples_neg,csc_samples_pos,train_acc,snap_iter,beta_score,main_critic_loss,main_actor_loss,main_beta_score,main_prox_critic,main_prox_actor,main_avg_prox_coef,tidx,avg_rewards,one_raw_reward
202,13015,7.841007053852081,0.8859493970870972,45,65,0.8636363636363636,10,1.0,0.3021580778062344,-0.014635393205098808,0.37102747,0.47453578919172285,0.013297818448627367,0.09999999999999998,13,45.0,45.0
202,13015,11.692465862259269,1.0812686681747437,46,65,0.8738738738738738,10,1.0,0.24473176769912242,0.05089648935943842,0.39935607,0.46760737270116803,0.00971780599851627,0.09999999999999998,14,45.5,46.0
202,13015,9.490056463330983,1.0054489493370056,537,559,0.958941605839416,10,1.0,0.1541396795772016,0.034529041698260696,0.18314822,0.3065239535272121,0.0082555841159774,0.09999999999999998,15,518.0,537.0
202,13015,8.218380299210548,0.9398617148399353,45,65,0.9,10,1.0,0.1886525961011648,0.01832953733159229,0.34350374,0.28800014093518256,0.02287521667778492,0.09999999999999998,16,47.75,45.0
202,13015,9.433565135672689,0.9985477447509765,45,65,0.9727272727272728,10,1.0,0.16794755440205336,0.028900910182856024,0.27503294,0.2866114144027233,0.02756168220192194,0.09999999999999998,17,44.25,45.0
232,15155,22.218463832512498,0.17134344279766084,46,65,0.9279279279279279,10,1.0,0.1883013398386538,-0.2934056681767106,0.44048843,0.37316350400447845,0.04809328231960535,0.09999999999999998,13,44.25,46.0
232,15155,22.78437121734023,-0.9321538925170898,46,65,0.9099099099099099,10,1.0,0.19181603400968014,-0.2599109079688787,0.37052017,0.4309026250243187,0.013663184358738362,0.09999999999999998,14,46.0,46.0
232,15155,28.003439831826835,-0.8850864365696907,774,793,0.9661774090619017,10,1.0,0.2144373082742095,-0.12431324222125113,0.11182288,0.5056817761063576,0.039387765731662513,0.09999999999999998,15,48.5,774.0
232,15155,13.110594850778579,0.2167067915201187,46,65,0.8828828828828829,10,1.0,0.12244595476891845,-0.350449009090662,0.4125742,0.31367790445685384,0.04735895311459899,0.09999999999999998,16,44.25,46.0
232,15155,19.94666032195091,-0.13204026222229004,46,65,0.918918918918919,10,1.0,0.5233326670993119,-0.25975923269987106,0.41055226,0.4926526281237602,0.07042868280783296,0.09999999999999998,17,44.0,46.0
