actor_loss,adjusted_no_steps,buffer_size,critic_loss,episode_num,episode_reward,eplenmean,eprewmean,fps,nupdates,sampling_loop,total_timesteps
-1033.4536591796875,1000,101291,21359.257217773436,2899,1628.113288048786,36.2,1682.4916704,110,101291,1,101291
-4323.605891113281,1000,105276,144085.2247421875,2964,1319.5729160289848,37.4,1820.4024396,45,105276,2,105276
-433.24516638183593,1000,109133,19511.73578125,3029,2372.777389924323,58.0,2309.613043,30,109133,3,109133
-460.84678576660156,1000,112126,13787.939065429688,3094,1280.395144228817,66.0,3312.2003790000003,22,112126,4,112126
-469.4101338500977,1000,115995,13698.492269042968,3159,1230.0987591702542,44.6,1728.2044716,18,115995,5,115995
-447.1751013183594,1000,119107,13449.662015625,3224,1591.0510083799231,40.6,1717.2983186000001,15,119107,6,119107
-438.68603436279295,1000,123112,12255.953386230469,3289,3040.900938345458,98.2,4121.1956914,13,123112,7,123112
-476.3914045410156,1000,127583,12479.738423828125,3354,11363.825801302346,86.8,4066.6059355999996,12,127583,8,127583
-521.4458176269532,1000,131512,12881.343319335938,3419,2114.4972403883867,57.2,2572.7705290000004,11,131512,9,131512
-554.6282897338867,1000,135705,13302.048494140625,3484,1390.83254264632,63.8,3341.3626228000003,10,135705,10,135705
-571.9801387329102,1000,139261,13397.825107421875,3549,2060.469593147352,33.4,1623.1348157999998,9,139261,11,139261
-578.4735598754883,1000,142398,13488.611573242188,3614,1648.0811889107217,34.2,1454.1265804,8,142398,12,142398
-630.1259669799805,1000,146505,12074.083095703125,3679,3502.164722029213,56.4,2271.314019,8,146505,13,146505
-688.7466590576172,1000,150917,12639.905627929687,3744,1274.6176972741785,42.6,1714.6081676,8,150917,14,150917
-719.3417595214844,1000,154991,12966.893006835937,3809,1725.8746054362946,46.6,2018.1589410000001,7,154991,15,154991
-735.9082947998047,1000,158086,12743.620553222656,3874,1211.599188658349,30.8,1689.9466522000002,7,158086,16,158086
-764.3780422363282,1000,161570,12200.444786132812,3939,1290.3087389955845,70.6,2494.03037,7,161570,17,161570
-793.4077175292969,1000,165324,11870.420923828126,4004,2639.0826399682073,89.0,4072.9695452,6,165324,18,165324
-837.3036004638672,1000,169872,10845.829193359375,4069,1209.9292648676644,44.8,1869.570004,6,169872,19,169872
-881.3253585205078,1000,174623,9740.157674804688,4134,10805.579558406464,107.0,5515.510756600001,6,174623,20,174623
-909.1365251464844,1000,178854,9592.708322265626,4199,1766.503790642568,70.8,3508.2530779999993,6,178854,21,178854
-930.3330450439453,1000,182517,8967.332141113282,4264,3679.4590708716096,87.2,3293.8057246000003,6,182517,22,182517
-938.3415445556641,1000,185911,10584.827181152345,4329,1499.7995002844907,39.2,1720.7069978,5,185911,23,185911
-974.9942249755859,1000,189831,10983.07116845703,4394,1287.186774984334,50.4,2032.339281,5,189831,24,189831
-985.2450885009765,1000,193366,10725.310427246093,4459,1529.7350814478705,67.0,3494.3504424,5,193366,25,193366
-1003.2704090576171,1000,197135,10844.482282226563,4524,4428.532067124591,61.0,2587.7173998,5,197135,26,197135
-1012.3193776855469,1000,200732,10067.184150878906,4589,1362.9926218140913,37.0,1667.54856,5,200732,27,200732
-1019.3824912109375,1000,204754,9888.732504882813,4654,3520.7981636122263,54.8,2381.4172958,5,204754,28,204754
-1034.7771856689453,1000,209455,10240.489528808594,4719,3866.4386497463943,93.4,3499.3809582000004,5,209455,29,209455
-1042.7246693115235,1000,213241,8922.833667236328,4784,1699.9024179827734,28.4,1497.5904394,5,213241,30,213241
-1048.3449979248046,1000,217273,8572.127567871094,4849,2213.0637589380513,77.4,3970.7253432000007,5,217273,31,217273
-1054.5417158203124,1000,220810,8645.68744897461,4914,1457.1977180728345,35.4,1717.9856052,5,220810,32,220810
-1075.8121596679687,1000,225042,8651.806162353516,4979,2171.910887920621,68.4,3754.8553362,4,225042,33,225042
-1089.404489868164,1000,228810,8998.009492675781,5044,1697.085711455058,34.2,1725.1875302,4,228810,34,228810
-1102.1548791503906,1000,232700,9271.181110351563,5109,1301.9353318482872,32.0,1482.1851934000001,4,232700,35,232700
-1093.1782054443358,1000,235879,14243.515755859375,5174,1245.7769879201983,67.4,3557.5686904000004,4,235879,36,235879
-1091.2511577148437,1000,239432,10607.02880810547,5239,3473.982373678252,72.8,2614.8338052,4,239432,37,239432
-1110.5705738525392,1000,243265,9314.561133789062,5304,3182.23855158179,124.2,5844.2960656000005,4,243265,38,243265
-1126.7617521972657,1000,246769,10626.829208496094,5369,1322.8102740196155,33.2,1560.6736266,4,246769,39,246769
-1120.6313951416016,1000,250143,9934.334599609376,5434,1200.4630091103538,55.2,2237.0821948000003,4,250143,40,250143
-1104.1767048339843,1000,253706,32493.508801757813,5499,1187.2779277035781,42.2,1822.3332633999999,4,253706,41,253706
-1092.4836256103515,1000,257371,13202.682452636718,5564,1216.5990377448297,74.6,3676.2159875999996,4,257371,42,257371
-1086.4233286132812,1000,260995,13673.017333007812,5629,2137.0447700320706,37.0,1736.869623,4,260995,43,260995
