actor_loss,adjusted_no_steps,buffer_size,critic_loss,episode_num,episode_reward,eplenmean,eprewmean,fps,nupdates,sampling_loop,total_timesteps
-0.6710286257313747,51,13009,0.2550238552046757,6630,1.0,1.0,1.0,504,13009,1,13009
-0.7799365267609105,33,13179,0.11911442853284604,6640,1.0,33.0,33.0,475,13179,1,13179
-0.8432534163196882,96,13982,0.04383830861964574,6650,163.0,96.0,96.0,437,13982,1,13982
-1.3701457977294922,3,14223,0.015608709926406542,6660,1.0,3.0,3.0,428,14223,1,14223
-1.0303642749786377,2,14253,0.017200903967022896,6670,1.0,2.2,2.2,427,14253,1,14253
-1.0532341003417969,2,14279,0.015511204954236746,6680,1.0,2.4,2.4,426,14279,1,14279
-1.0857458370072501,56,14293,0.013059931258404893,6690,1.0,1.8,1.8,405,14293,2,14293
-1.1223948172160558,56,14298,0.014479902323468455,6695,1.0,1.0,1.0,394,14298,2,14298
-1.1621046449456895,56,14303,0.021487999707460403,6700,1.0,1.0,1.0,383,14303,2,14303
-1.2110370653016227,56,14329,0.03129247735653605,6710,1.0,1.0,1.0,372,14329,2,14329
-1.253201961517334,2,14358,0.03822546638548374,6720,9.0,2.6,2.6,371,14358,2,14358
-1.288292136108666,57,14385,0.046365686610602495,6730,1.0,1.8,1.8,361,14385,2,14385
-1.3455703802276076,57,14419,0.0646795376873853,6740,1.0,1.0,1.0,351,14419,2,14419
-1.8434901237487793,3,14441,0.10132259875535965,6750,1.0,3.4,3.4,342,14441,2,14441
-1.4489575896346778,57,14467,0.10327816597725216,6760,1.0,1.0,1.0,333,14467,3,14467
-1.4264517426490784,8,14520,0.13088426738977432,6770,1.0,8.0,8.0,332,14520,3,14520
-1.5185434689392914,37,14718,0.13707606715930476,6780,1.0,37.4,37.4,331,14718,3,14718
-1.5704856658804005,58,14728,0.18644604626400718,6790,1.0,1.0,1.0,318,14728,3,14728
-1.6807248057990238,58,14739,0.24702198315283347,6800,1.0,1.0,1.0,303,14739,3,14739
-1.7332601860949868,38,14946,0.26991050768839686,6810,178.0,38.6,38.6,300,14946,3,14946
-1.845237784466501,59,14956,0.3242645081827196,6820,1.0,1.0,1.0,286,14956,4,14956
-1.9152839507086803,59,14961,0.3493101263450364,6825,1.0,1.0,1.0,280,14961,4,14961
-1.9481568376896745,59,14969,0.37809694823572193,6830,1.0,1.6,1.6,273,14969,4,14969
-1.918401062488556,4,15006,0.4058859199285507,6840,1.0,4.6,4.6,273,15006,4,15006
-1.984439025490971,59,15030,0.4155401016696025,6850,1.0,1.0,1.0,195,15030,4,15030
-2.0726190219491216,59,15040,0.48909905603376486,6860,1.0,1.0,1.0,189,15040,4,15040
-2.1520577516311254,39,15251,0.5445459263447003,6870,179.0,39.4,39.4,189,15251,4,15251
-2.1800693829854327,60,15261,0.5771608779827754,6880,1.0,1.0,1.0,184,15261,4,15261
-3.0066086451212564,3,15495,0.6758453448613485,6890,1.0,3.0,3.0,185,15495,5,15495
-2.3394245163339082,61,15505,0.6327996786500587,6900,1.0,1.0,1.0,181,15505,5,15505
-2.352825403213501,2,15522,0.6218906342983246,6910,8.0,2.4,2.4,178,15522,5,15522
-2.3322832584381104,2,15546,0.6880964040756226,6920,1.0,2.2,2.2,178,15546,5,15546
-2.473749895564845,61,15556,0.7406142500580334,6930,1.0,1.0,1.0,174,15556,5,15556
-2.573694502721067,61,15570,0.8266986119942586,6940,1.0,1.2,1.2,169,15570,5,15570
-2.6348352432250977,4,15598,0.8144082874059677,6950,1.0,4.2,4.2,167,15598,6,15598
-2.68100398626083,39,15793,0.9515484021260188,6955,1.0,39.0,39.0,168,15793,6,15793
-2.65816988483552,62,15798,0.8971610713389612,6960,1.0,1.0,1.0,166,15798,6,15798
-2.689336215296099,62,15813,0.9307132469069573,6970,1.0,1.0,1.0,164,15813,6,15813
-2.7938899609350387,62,15823,0.9917352593714192,6980,1.0,1.0,1.0,160,15823,6,15823
-2.948686553585914,62,15833,1.1377165913581848,6990,1.0,1.0,1.0,155,15833,6,15833
-3.1526803970336914,2,15881,1.0992090702056885,7000,1.0,2.0,2.0,156,15881,6,15881
-2.7305245399475098,2,15904,1.6084891557693481,7010,1.0,2.8,2.8,154,15904,6,15904
-3.7981136639912925,3,15925,1.4004900455474854,7020,8.0,3.2,3.2,152,15925,7,15925
-3.6096994400024416,5,16136,1.280955445766449,7030,1.0,5.8,5.8,152,16136,7,16136
-3.598681858607701,7,16178,1.2446195653506689,7040,1.0,7.4,7.4,151,16178,7,16178
-3.1790856793522835,64,16188,1.2731983605772257,7050,1.0,1.0,1.0,147,16188,7,16188
-3.28741542249918,64,16208,1.396863965317607,7060,4.0,1.6,1.6,145,16208,7,16208
-3.3161127269268036,64,16237,1.4772943016141653,7070,1.0,1.8,1.8,144,16237,7,16237
-3.7882058885362415,9,16293,1.4483828809526231,7080,41.0,9.4,9.4,142,16293,8,16293
-2.9228897094726562,2,16306,1.7652031183242798,7085,1.0,2.6,2.6,142,16306,8,16306
-3.434138648211956,64,16311,1.6012947019189596,7090,1.0,1.0,1.0,141,16311,8,16311
-3.488585375249386,64,16321,1.639346782118082,7100,1.0,1.0,1.0,138,16321,8,16321
-3.6870664954185486,8,16367,1.7175489664077759,7110,1.0,8.2,8.2,136,16367,8,16367
-3.786977767944336,2,16385,1.4792214632034302,7120,1.0,2.6,2.6,135,16385,8,16385
-3.7143925520089955,65,16412,1.9706516467607937,7130,1.0,1.0,1.0,134,16412,8,16412
-3.8612091504610504,65,16422,1.869381858752324,7140,1.0,1.0,1.0,131,16422,8,16422
-3.9582979679107666,4,16465,2.215930998325348,7150,18.0,4.6,4.6,131,16465,9,16465
-3.931385590479924,65,16475,2.111158145391024,7160,1.0,1.0,1.0,129,16475,9,16475
-3.953999776106614,65,16513,2.102844863671523,7170,1.0,1.0,1.0,128,16513,9,16513
-4.087497520446777,65,16524,2.2959249551479632,7180,1.0,1.0,1.0,126,16524,9,16524
-4.202927857637405,80,16932,2.3876768976449965,7190,1.0,80.6,80.6,126,16932,9,16932
-4.576167832559614,67,16956,2.237968854050138,7200,1.0,1.8,1.8,125,16956,9,16956
-4.898455747917517,67,16970,2.4619124967660477,7210,1.0,1.0,1.0,123,16970,10,16970
-5.0031941257306,67,16975,2.5036253235233366,7215,1.0,1.0,1.0,122,16975,10,16975
-5.025349560068615,67,16980,2.6773310188037245,7220,1.0,1.0,1.0,121,16980,10,16980
-4.906884670257568,4,17012,2.5846505761146545,7230,1.0,4.2,4.2,121,17012,10,17012
-5.147158232602206,22,17128,2.767531308260831,7240,1.0,22.0,22.0,120,17128,10,17128
-5.252131938934326,24,17254,2.747256189584732,7250,117.0,24.2,24.2,119,17254,10,17254
-5.282809201408835,68,17265,2.8116409848718082,7260,1.0,1.2,1.2,117,17265,10,17265
-7.372701327006022,3,17286,1.9769137700398762,7270,1.0,3.2,3.2,116,17286,10,17286
-6.439727374485561,7,17326,3.3500688757215227,7280,1.0,7.0,7.0,115,17326,11,17326
-6.703432273864746,5,17357,2.602951097488403,7290,1.0,5.0,5.0,114,17357,11,17357
-5.37743353843689,4,17400,3.0777558088302612,7300,1.0,4.0,4.0,114,17400,11,17400
-5.817832324815833,69,17502,3.1896642947542495,7310,1.0,1.0,1.0,114,17502,11,17502
-8.187494277954102,3,17556,3.702329158782959,7320,1.0,3.2,3.2,114,17556,11,17556
-5.882924556732178,2,17605,3.219433307647705,7330,5.0,2.6,2.6,114,17605,11,17605
-5.305621147155762,2,17622,2.8133405447006226,7340,1.0,2.4,2.4,114,17622,12,17622
-6.904983248029437,7,17661,3.380059003829956,7345,1.0,7.8,7.8,114,17661,12,17661
-5.996616045633952,6,17694,3.2273845076560974,7350,29.0,6.6,6.6,114,17694,12,17694
-5.749001502990723,2,17709,2.9978960752487183,7360,6.0,2.0,2.0,113,17709,12,17709
-6.1450176477432255,40,18140,3.8400664925575256,7370,1.0,40.8,40.8,115,18140,12,18140
-6.291415214538574,2,18165,4.152011156082153,7380,6.0,2.0,2.0,115,18165,12,18165
-6.370269907845391,72,18176,3.657890263530943,7390,1.0,1.0,1.0,113,18176,12,18176
-6.357814696100023,72,18217,3.819598135020998,7400,1.0,1.0,1.0,112,18217,12,18217
-6.4464006423950195,2,18274,3.4325006008148193,7410,1.0,2.8,2.8,112,18274,13,18274
-6.585028145048353,72,18316,4.082675023211373,7420,1.0,1.0,1.0,111,18316,13,18316
-6.883655548095703,4,18552,4.243186712265015,7430,1.0,4.6,4.6,112,18552,13,18552
-7.267893314361572,2,18580,3.526526689529419,7440,1.0,2.6,2.6,112,18580,13,18580
-6.846622784932454,6,18617,4.52980907758077,7450,1.0,6.4,6.4,111,18617,13,18617
-7.827115058898926,7,18856,4.4204588276999335,7460,22.0,7.0,7.0,112,18856,13,18856
-7.041404800415039,75,18994,4.251953322092692,7470,1.0,1.0,1.0,111,18994,14,18994
-7.254640102386475,6,19025,4.615132888158162,7475,14.0,6.2,6.2,111,19025,14,19025
-7.017466125488281,50,19275,4.501932473182678,7480,47.0,50.0,50.0,112,19275,14,19275
-7.163699785868327,12,19343,4.483523269494374,7490,1.0,12.2,12.2,111,19343,14,19343
-7.445573921203613,50,19605,4.609994549751281,7500,6.0,50.8,50.8,111,19605,14,19605
-7.647794785437646,77,19625,4.57824402350884,7510,1.0,1.0,1.0,110,19625,14,19625
-7.603742533716662,58,19921,4.962204164472119,7520,200.0,58.2,58.2,110,19921,14,19921
-7.733242392539978,8,19981,4.965579479932785,7530,35.0,8.4,8.4,110,19981,14,19981
-7.836516976356506,8,20228,4.766524314880371,7540,1.0,8.6,8.6,100,20228,15,20228
-8.322027206420898,4,20275,4.03904390335083,7550,8.0,4.6,4.6,100,20275,15,20275
-7.884932327270508,10,20531,4.745813035964966,7560,47.0,10.4,10.4,100,20531,15,20531
-10.659215927124023,3,20750,5.213962554931641,7570,1.0,3.0,3.0,101,20750,15,20750
