eps_num,iter,critic_loss,actor_loss,csc_samples_neg,csc_samples_pos,train_acc,snap_iter,beta_score,main_critic_loss,main_actor_loss,main_beta_score,main_prox_critic,main_prox_actor,main_avg_prox_coef,tidx,avg_rewards,one_raw_reward
6625,13004,13.306624510139226,-1.2721751153469085,1,26,0.9629629629629629,10,1.0,0.0,0.0,0.0,0.25889624625444413,0.0,0.09999999999999998,13,1.0,1.0
6625,13004,22.561026874370874,-0.7063388586044311,1,26,0.9629629629629629,10,1.0,0.0,0.0,0.0,0.25577930778265,0.0,0.09999999999999998,14,1.0,1.0
6625,13004,1.996444371342659,-0.8321758151054383,6,26,0.875,10,1.0,0.09316342182457447,-0.16337115325033666,0.25726455,0.19201324194669722,0.017745756085496396,0.09999999999999998,15,79.25,6.0
6625,13004,9.365521658957004,-1.3109522581100463,1,26,0.9629629629629629,10,1.0,0.0,0.0,0.0,0.23844322353601455,0.0006184706366911996,0.09999999999999998,16,1.0,1.0
6625,13004,20.327635665005072,-1.287506353855133,1,26,0.9629629629629629,10,1.0,0.0,0.0,0.0,0.30697565600275994,0.0,0.09999999999999998,17,1.0,1.0
6840,15006,21.839845551922917,-0.81538987159729,1,26,0.9629629629629629,10,1.0,0.043663662543694956,-0.002905518463230692,0.0049945554,0.6511002072691917,0.0,0.09999999999999998,13,1.0,1.0
6840,15006,17.183119585667736,-0.814192271232605,1,26,0.9629629629629629,10,1.0,0.045079566249041816,-0.003677524644881487,0.009033534,0.4887786373496056,0.0,0.09999999999999998,14,1.0,1.0
6840,15006,14.546393552236259,-0.6616040468215942,1,26,0.9629629629629629,10,1.0,0.007819178190293314,-0.0002302800613688305,0.0010880369,0.30756578981876376,0.0,0.09999999999999998,15,1.0,1.0
6840,15006,10.109522721916438,-0.7086018085479736,1,26,0.9629629629629629,10,1.0,0.024592734996695072,-0.01989335689053405,0.0178085,0.3308955225348473,0.0,0.09999999999999998,16,1.0,1.0
6840,15006,21.240952618420124,-0.5255992650985718,1,26,0.9629629629629629,10,1.0,0.0,0.0,0.0,0.2471657510101795,0.0,0.09999999999999998,17,1.0,1.0
7535,20185,15.802147338539362,-0.5911704540252686,1,26,0.9629629629629629,10,1.0,0.014156981157138943,-0.009504411710659043,0.0044622594,0.2086534573882818,0.018056098514935,0.09999999999999998,13,1.0,1.0
7535,20185,12.554616789892316,-1.1358235090970994,1,26,0.9629629629629629,10,1.0,0.043680819645524026,-0.03066318027675152,0.011147739,0.43164663791656493,0.03907128389924765,0.09999999999999998,14,1.0,1.0
7535,20185,6.001752299442887,-0.5821284294128418,1,26,0.9629629629629629,10,1.0,0.0,0.0,0.0,0.18873607762157918,0.05335260277613998,0.09999999999999998,15,136.0,1.0
7535,20185,16.290959052741528,-0.5475450754165649,1,26,0.9629629629629629,10,1.0,0.012182920770719648,-0.007292243517003954,0.005154553,0.22240003287792207,0.026800195500254632,0.09999999999999998,16,1.0,1.0
7535,20185,11.285532534401863,-0.3606991648674011,1,26,0.9629629629629629,10,1.0,0.0,0.0,0.0,0.25612885370850563,0.10416180126369,0.09999999999999998,17,1.0,1.0
7805,25135,24.83084027171135,-0.024555742740631104,1,26,0.9629629629629629,10,1.0,0.01035859671770595,-0.001604231359960977,0.0019192804,0.28433833688497545,0.12380850027315318,0.09999999999999998,13,1.0,1.0
7805,25135,14.95005426555872,-0.42616339921951296,1,26,0.9629629629629629,10,1.0,0.02543936832342297,-0.02166044032201171,0.010481222,0.18271972835063935,0.011239504873519763,0.09999999999999998,14,1.0,1.0
7805,25135,4.793878412246704,-0.677212905883789,1,26,0.9629629629629629,10,1.0,0.035817086538299917,-0.008582296422682703,0.006951038,0.4139944103360176,0.03371200942434371,0.09999999999999998,15,92.5,1.0
7805,25135,6.423530298471451,-0.8526455521583557,1,26,0.9629629629629629,10,1.0,0.08027979712933302,-0.017285627235542052,0.0078555895,0.5847423300147057,0.030201079361140727,0.09999999999999998,16,1.0,1.0
7805,25135,14.917306238412857,-1.0818851962685585,1,26,0.9629629629629629,10,1.0,0.0004070671601220965,2.9409683193080128e-05,0.0,0.4906848347187042,0.04468587625771761,0.09999999999999998,17,1.0,1.0
8000,30039,12.012394179403781,-0.6309293746948242,1,26,0.9629629629629629,10,1.0,6.389275193214417e-05,8.066819282248616e-06,0.0,0.22922903224825858,0.019205118548125028,0.09999999999999998,13,1.0,1.0
8000,30039,17.888841393589974,-0.5386723518371582,1,26,0.9629629629629629,10,1.0,0.02702892040601,-0.013019107216969132,0.00931141,0.26626474022865293,0.02127874332945794,0.09999999999999998,14,1.0,1.0
8000,30039,8.938093331456184,-0.10989823341369628,1,26,0.9629629629629629,10,1.0,0.02350736306980252,-0.013877885329711716,0.009175385,0.23629337206482887,0.004077570595545694,0.09999999999999998,15,45.5,1.0
8000,30039,3.927992968261242,-1.0074914932250976,1,26,0.9629629629629629,10,1.0,0.004030535045021679,-0.0011865787844362785,0.0014749665,0.22087102003395556,0.14575705751776696,0.09999999999999998,16,1.0,1.0
8000,30039,13.954621639847755,-0.3809011459350586,1,26,0.9629629629629629,10,1.0,0.04222007329575717,-0.024670349741354583,0.010481732,0.24787129446864128,0.014934435359900817,0.09999999999999998,17,1.0,1.0
