eps_num,iter,critic_loss,actor_loss,csc_samples_neg,csc_samples_pos,train_acc,snap_iter,beta_score,main_critic_loss,main_actor_loss,main_beta_score,main_prox_critic,main_prox_actor,main_avg_prox_coef,tidx,avg_rewards,one_raw_reward
2864,100001,38.45760540366173,-3.974999913573265,42,65,1.0,10,1.0,0.3073920862004161,-0.24798869758844375,0.049061555,0.8676076328754425,0.022478022342547775,0.09999999999999998,13,29.0,42.0
2864,100001,36.977109007164835,-3.878417181968689,24,39,0.9841269841269841,10,1.0,0.5455211458355188,-0.8459902215003967,0.228421,0.6825699043273926,0.021095649108756335,0.09999999999999998,14,24.0,24.0
2864,100001,39.33732660710812,-3.0674139089882373,58,78,0.9852941176470589,10,1.0,0.2257952787913382,-0.2640969619527459,0.07793666,0.6349996435642242,0.002497937012958573,0.09999999999999998,15,58.0,58.0
2864,100001,39.04711238630116,-4.042395189404488,29,52,0.9629629629629629,10,1.0,0.4263139002211392,-0.42426392883062364,0.09640567,0.7635315990447998,0.03981037461664528,0.09999999999999998,16,29.0,29.0
2864,100001,39.91900949478149,-3.9681138038635253,34,52,1.0,10,1.0,0.15139454225543886,-0.08855931244790555,0.022565037,0.6287332996726036,0.028598930728621783,0.09999999999999998,17,34.0,34.0
2964,105123,79.02566890716552,-25.48629150390625,24,39,0.9841269841269841,10,1.0,1.797774692773819,-2.2198212933540344,0.043717727,0.5332689349353313,0.010572322066873313,0.09999999999999998,13,24.0,24.0
2964,105123,131.05107779502868,-32.40469169616699,28,52,0.975,10,1.0,3.3376105738431217,-2.652286307811737,0.068654634,0.8685584315657615,0.007553957239724696,0.09999999999999998,14,29.5,28.0
2964,105123,98.40423269271851,-33.20920295715332,40,65,0.9523809523809523,10,1.0,3.4805494856834414,-2.8420857787132263,0.096489295,1.1324319684505462,0.0204785675695166,0.09999999999999998,15,42.5,40.0
2964,105123,107.88683834075928,-35.50608177185059,39,65,0.9807692307692307,10,1.0,1.683498241007328,-2.967458016872406,0.0953603,0.9255377206206322,0.035904787722975014,0.09999999999999998,16,37.0,39.0
2964,105123,167.60432234108447,-36.041887283325195,31,52,0.9759036144578314,10,1.0,14.433483514785767,-6.9671870136260985,0.21969716,1.232539641559124,0.01980151327326894,0.09999999999999998,17,31.0,31.0
3054,110204,68.51019792556762,-20.323854827880858,31,52,0.9879518072289156,10,1.0,4.156224296092987,-5.055882053375244,0.12337725,1.576828810274601,0.12249680176377296,0.09999999999999998,13,27.25,31.0
3054,110204,20.10565404891968,-27.13183708190918,28,52,0.95,10,1.0,2.1231547880172728,-3.3985473585128783,0.09478493,0.46140847623348236,0.07189258426427841,0.09999999999999998,14,30.0,28.0
3054,110204,22.652419090270996,-26.67549057006836,45,65,0.9545454545454546,10,1.0,1.233031169772148,-6.1027255153656,0.1345723,0.2259740548580885,0.0499474991299212,0.09999999999999998,15,47.25,45.0
3054,110204,31.605680322647096,-35.80759201049805,37,52,0.9775280898876404,10,1.0,0.9122347268462181,-5.955085792541504,0.13875009,0.44514092564582824,0.07177118815481663,0.09999999999999998,16,40.0,37.0
3054,110204,16.5070782661438,-25.545460510253907,31,52,0.9397590361445783,10,1.0,1.985412119925022,-4.789050168991089,0.11178206,0.5089610815048218,0.055984572004526854,0.09999999999999998,17,34.0,31.0
3174,115065,332.3601848602295,-79.89507446289062,34,52,0.8837209302325582,10,1.0,40.69262192726135,-31.969171142578126,0.390793,2.0470410960912706,0.3037895853817463,0.09999999999999998,13,24.0,34.0
3174,115065,976.045053100586,-80.81965637207031,27,52,0.9746835443037974,10,1.0,150.35167915344238,-25.71907455444336,0.31448522,3.112542353272438,0.28201098158955573,0.09999999999999998,14,31.25,27.0
3174,115065,273.65738558769226,-72.46128387451172,37,52,0.9325842696629213,10,1.0,37.15765696525574,-41.78045017242432,0.50591534,1.278891841173172,0.3026754149794579,0.09999999999999998,15,48.5,37.0
3174,115065,458.0043437957764,-75.33192520141601,35,52,0.9310344827586207,10,1.0,46.50463465690613,-39.41726860046387,0.41972542,2.169779440462589,0.30534004777669904,0.09999999999999998,16,35.25,35.0
3174,115065,484.7231232851744,-78.2046142578125,32,52,0.9642857142857143,10,1.0,151.98811386108397,-41.16443836212158,0.5923936,5.027596441805363,0.34746822029352187,0.09999999999999998,17,38.5,32.0
3289,120219,340.98707389831543,-94.71053466796874,39,65,0.8942307692307693,10,1.0,37.21789796352387,-58.9425634765625,0.58886576,1.0445948559045792,0.23168853148818017,0.09999999999999998,13,37.75,39.0
3289,120219,1127.0183879852295,-95.17749938964843,30,52,0.9146341463414634,10,1.0,163.99236087799073,-51.47708694458008,0.5140866,3.4573439878225325,0.5288672104477883,0.09999999999999998,14,33.0,30.0
3289,120219,679.369229221344,-62.58740997314453,30,52,0.9878048780487805,10,1.0,37.1781644821167,-26.712998657226564,0.3233197,2.085921787619591,0.353246833384037,0.09999999999999998,15,29.25,30.0
3289,120219,546.1208553314209,-94.50067596435547,32,52,0.9404761904761905,10,1.0,57.38892554759979,-73.23319732666016,0.64557374,1.6948117923736572,0.5369139297306538,0.09999999999999998,16,38.75,32.0
3289,120219,511.00598526000977,-93.88541564941406,34,52,0.9534883720930233,10,1.0,29.849875183105468,-35.069279174804684,0.3699702,1.9830589684844018,0.24821866780519486,0.09999999999999998,17,36.5,34.0
3414,125127,551.0512674331665,-89.64309692382812,48,65,0.9380530973451328,10,1.0,117.15938343048096,-55.85836410522461,0.56251156,1.9969525015354157,0.5629675990343094,0.09999999999999998,13,28.5,48.0
3414,125127,1601.9593724250794,-100.985986328125,30,52,0.926829268292683,10,1.0,86.21088722229004,-45.59408714294434,0.46318942,4.439436479210854,0.525160850584507,0.09999999999999998,14,39.75,30.0
